,Unnamed: 0,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score,SUBTLWF,freq_lcnl_extended,freq_lcnl_extended_log,freq_lcnl_extended_log_flipscale,score_extended
1527,8232,3k,west,9,1,2.980730377,5.89,2.56,2.356,66,95,113,TRUE,TRUE,TRUE,17.81292151,#N/A,9,1,2.980730377,17.81292151
1791,7092,3k,stove,3,0.602059991,3.378670385,4.32,1.86,1.728,25,37,48,TRUE,TRUE,TRUE,17.83468154,7.588235294,3,0.602059991,3.378670385,17.83468154
1571,6195,3k,shoot,7,0.903089987,3.07764039,5.53,2.39,2.212,10,43,36,TRUE,TRUE,TRUE,17.84056156,164.9411765,7,0.903089987,3.07764039,17.84056156
1570,3903,3k,leap,7,0.903089987,3.07764039,5.53,1.93,2.212,3,10,14,TRUE,TRUE,TRUE,17.84056156,6.666666667,7,0.903089987,3.07764039,17.84056156
1416,1178,3k,click,17,1.255272505,2.725457871,6.94,2.6,2.776,39,7,11,TRUE,TRUE,TRUE,17.84183149,6.411764706,17,1.255272505,2.725457871,17.84183149
1440,3615,3k,joy,15,1.204119983,2.776610394,6.74,2.92,2.696,25,32,34,TRUE,TRUE,TRUE,17.84644158,28.54901961,15,1.204119983,2.776610394,17.84644158
1454,854,3k,calf,14,1.176091259,2.804639117,6.63,1.5,2.652,9,12,12,TRUE,TRUE,TRUE,17.84855647,2.960784314,14,1.176091259,2.804639117,17.84855647
1601,5452,3k,rake,6,0.84509804,3.135632337,5.32,1.77,2.128,27,5,3,TRUE,TRUE,TRUE,17.86252935,2.980392157,6,0.84509804,3.135632337,17.86252935
1679,6776,3k,spit,5,0.77815125,3.202579126,5.06,2.04,2.024,4,9,9,TRUE,TRUE,TRUE,17.8703165,19.35294118,5,0.77815125,3.202579126,17.8703165
1605,2279,3k,flag,6,0.84509804,3.135632337,5.33,2.38,2.132,19,17,16,TRUE,TRUE,TRUE,17.87252935,17.49019608,6,0.84509804,3.135632337,17.87252935
1580,3048,3k,gun,7,0.903089987,3.07764039,5.58,2.52,2.232,83,68,64,TRUE,TRUE,TRUE,17.89056156,213.1960784,7,0.903089987,3.07764039,17.89056156
1261,4297,lcnl,means,37,1.579783597,2.40094678,8.289175,3.31,3.31567,91,140,182,TRUE,TRUE,TRUE,17.89296212,218.3529412,37,1.579783597,2.40094678,17.89296212
1559,3408,3k,hum,8,0.954242509,3.026487867,5.795437,2.24,2.3181748,17,8,7,TRUE,TRUE,TRUE,17.90138847,4.823529412,8,0.954242509,3.026487867,17.90138847
1911,4886,3k,pee,2,0.477121255,3.503609122,3.89,2.71,1.556,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,17.90443649,18.1372549,2,0.477121255,3.503609122,17.90443649
1279,4894,3k,peep,35,1.556302501,2.424427876,8.22,3.44,3.288,2,4,1,TRUE,TRUE,TRUE,17.9177115,4.431372549,35,1.556302501,2.424427876,17.9177115
1634,1533,3k,cub,6,0.84509804,3.135632337,5.4,2.04,2.16,11,9,12,TRUE,TRUE,TRUE,17.94252935,#N/A,6,0.84509804,3.135632337,17.94252935
1563,8196,lcnl,weeds,8,0.954242509,3.026487867,5.85,2.35,2.34,48,22,12,TRUE,TRUE,TRUE,17.95595147,2.37254902,8,0.954242509,3.026487867,17.95595147
1591,4507,3k,mule,7,0.903089987,3.07764039,5.65,1.66,2.26,41,8,10,TRUE,TRUE,TRUE,17.96056156,7.019607843,7,0.903089987,3.07764039,17.96056156
1753,2399,3k,fluff,4,0.698970004,3.281760372,4.85,1.57,1.94,10,0,2,TRUE,TRUE,TRUE,17.97704149,1.411764706,4,0.698970004,3.281760372,17.97704149
1700,7875,3k,tug,5,0.77815125,3.202579126,5.17,2.2,2.068,13,9,7,TRUE,TRUE,TRUE,17.9803165,2.745098039,5,0.77815125,3.202579126,17.9803165
1441,825,3k,buzz,17,1.255272505,2.725457871,7.095591,2.54,2.8382364,3,10,7,TRUE,TRUE,TRUE,17.99742249,#N/A,17,1.255272505,2.725457871,17.99742249
1457,313,3k,bet,16,1.230448921,2.750281455,7,2.43,2.8,99,75,44,TRUE,TRUE,TRUE,18.00112582,171.8235294,16,1.230448921,2.750281455,18.00112582
1424,2863,3k,grace,19,1.301029996,2.679700381,7.287417,2.87,2.9149668,1,7,15,TRUE,TRUE,TRUE,18.00621852,#N/A,19,1.301029996,2.679700381,18.00621852
1707,3595,3k,joke,5,0.77815125,3.202579126,5.2,1.88,2.08,31,34,28,TRUE,TRUE,TRUE,18.0103165,73.01960784,5,0.77815125,3.202579126,18.0103165
1599,3310,3k,hog,7,0.903089987,3.07764039,5.7,2.27,2.28,7,1,2,TRUE,TRUE,TRUE,18.01056156,5.117647059,7,0.903089987,3.07764039,18.01056156
1762,447,3k,blood,4,0.698970004,3.281760372,4.89,1.64,1.956,34,63,75,TRUE,TRUE,TRUE,18.01704149,186.1176471,4,0.698970004,3.281760372,18.01704149
1525,9,3k,act,11,1.079181246,2.90154913,6.42,2.22,2.568,27,67,67,TRUE,TRUE,TRUE,18.02619652,109.1176471,11,1.079181246,2.90154913,18.02619652
1836,2555,3k,frown,3,0.602059991,3.378670385,4.52,1.69,1.808,8,11,9,TRUE,TRUE,TRUE,18.03468154,2.039215686,3,0.602059991,3.378670385,18.03468154
1473,6036,3k,sell,16,1.230448921,2.750281455,7.05,2.53,2.82,80,91,86,TRUE,TRUE,TRUE,18.05112582,92.25490196,16,1.230448921,2.750281455,18.05112582
1551,5581,3k,rich,10,1.041392685,2.939337691,6.32,2.14,2.528,51,112,98,TRUE,TRUE,TRUE,18.07735077,80.39215686,10,1.041392685,2.939337691,18.07735077
1623,3000,3k,growl,7,0.903089987,3.07764039,5.79,1.87,2.316,2,6,5,TRUE,TRUE,TRUE,18.10056156,0.980392157,7,0.903089987,3.07764039,18.10056156
1718,8515,3k,yawn,5,0.77815125,3.202579126,5.3,1.81,2.12,7,3,2,TRUE,TRUE,TRUE,18.1103165,1,5,0.77815125,3.202579126,18.1103165
1941,7719,3k,toss,2,0.477121255,3.503609122,4.11,1.45,1.644,9,4,9,TRUE,TRUE,TRUE,18.12443649,12.39215686,2,0.477121255,3.503609122,18.12443649
1564,5703,3k,rough,9,1,2.980730377,6.21,2.3,2.484,5,37,37,TRUE,TRUE,TRUE,18.13292151,37.39215686,9,1,2.980730377,18.13292151
1641,6893,3k,squeak,7,0.903089987,3.07764039,5.84,1.8,2.336,6,9,13,TRUE,TRUE,TRUE,18.15056156,2.37254902,7,0.903089987,3.07764039,18.15056156
1642,7384,lcnl,tap,7,0.903089987,3.07764039,5.84,2.87,2.336,72,31,10,TRUE,TRUE,TRUE,18.15056156,14.74509804,7,0.903089987,3.07764039,18.15056156
1595,6060,3k,sew,8,0.954242509,3.026487867,6.05,2.68,2.42,11,11,5,TRUE,TRUE,TRUE,18.15595147,5.490196078,8,0.954242509,3.026487867,18.15595147
1505,7029,3k,stew,14,1.176091259,2.804639117,6.95,3.44,2.78,8,11,9,TRUE,TRUE,TRUE,18.16855647,6.431372549,14,1.176091259,2.804639117,18.16855647
1494,7379,3k,tank,16,1.230448921,2.750281455,7.17,2.36,2.868,51,41,34,TRUE,TRUE,TRUE,18.17112582,25.60784314,16,1.230448921,2.750281455,18.17112582
1687,2120,3k,fan,6,0.84509804,3.135632337,5.63,2.54,2.252,11,4,9,TRUE,TRUE,TRUE,18.17252935,35.1372549,6,0.84509804,3.135632337,18.17252935
1578,6793,3k,split,9,1,2.980730377,6.25,2.36,2.5,11,19,21,TRUE,TRUE,TRUE,18.17292151,38.31372549,9,1,2.980730377,18.17292151
1856,801,lcnl,burp,3,0.602059991,3.378670385,4.67,1.88,1.868,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,18.18468154,1.294117647,3,0.602059991,3.378670385,18.18468154
1859,343,3k,bin,3,0.602059991,3.378670385,4.68,2.67,1.872,1,5,4,TRUE,TRUE,TRUE,18.19468154,5.37254902,3,0.602059991,3.378670385,18.19468154
1730,3549,3k,jet,5,0.77815125,3.202579126,5.39,2.52,2.156,27,13,10,TRUE,TRUE,TRUE,18.2003165,14.1372549,5,0.77815125,3.202579126,18.2003165
1790,674,3k,bride,4,0.698970004,3.281760372,5.1,1.55,2.04,0,1,4,TRUE,TRUE,TRUE,18.22704149,24.21568627,4,0.698970004,3.281760372,18.22704149
1742,6899,3k,squeeze,5,0.77815125,3.202579126,5.42,2.17,2.168,7,8,9,TRUE,TRUE,TRUE,18.2303165,15.07843137,5,0.77815125,3.202579126,18.2303165
1798,4910,3k,pen,4,0.698970004,3.281760372,5.11,1.29,2.044,90,31,32,TRUE,TRUE,TRUE,18.23704149,24.7254902,4,0.698970004,3.281760372,18.23704149
1589,7363,3k,tale,9,1,2.980730377,6.32,2.52,2.528,0,8,13,TRUE,TRUE,TRUE,18.24292151,12,9,1,2.980730377,18.24292151
1751,7326,3k,sword,5,0.77815125,3.202579126,5.45,1.43,2.18,0,10,19,TRUE,TRUE,TRUE,18.2603165,26.17647059,5,0.77815125,3.202579126,18.2603165
1628,6577,3k,sniff,8,0.954242509,3.026487867,6.16,3.39,2.464,11,6,3,TRUE,TRUE,TRUE,18.26595147,3.549019608,8,0.954242509,3.026487867,18.26595147
1499,5024,3k,plain,17,1.255272505,2.725457871,7.37,3.04,2.948,15,35,48,TRUE,TRUE,TRUE,18.27183149,21.82352941,17,1.255272505,2.725457871,18.27183149
1960,6306,3k,sip,2,0.477121255,3.503609122,4.26,1.37,1.704,5,2,3,TRUE,TRUE,TRUE,18.27443649,5.098039216,2,0.477121255,3.503609122,18.27443649
1754,5573,3k,rhyme,5,0.77815125,3.202579126,5.47,1.98,2.188,1,2,3,TRUE,TRUE,TRUE,18.2803165,4.411764706,5,0.77815125,3.202579126,18.2803165
1712,4798,3k,pal,6,0.84509804,3.135632337,5.74,2.54,2.296,7,9,6,TRUE,TRUE,TRUE,18.28252935,57.58823529,6,0.84509804,3.135632337,18.28252935
1577,8248,3k,wheat,10,1.041392685,2.939337691,6.53,2.46,2.612,89,34,26,TRUE,TRUE,TRUE,18.28735077,5.745098039,10,1.041392685,2.939337691,18.28735077
1592,6069,3k,shade,9,1,2.980730377,6.37,2.43,2.548,33,32,35,TRUE,TRUE,TRUE,18.29292151,5.960784314,9,1,2.980730377,18.29292151
1579,4207,3k,main,10,1.041392685,2.939337691,6.55,1.64,2.62,21,54,94,TRUE,TRUE,TRUE,18.30735077,42.7254902,10,1.041392685,2.939337691,18.30735077
1519,2300,lcnl,flap,15,1.204119983,2.776610394,7.21,3.07,2.884,2,7,5,TRUE,TRUE,TRUE,18.31644158,2.647058824,15,1.204119983,2.776610394,18.31644158
1715,7868,3k,tuck,6,0.84509804,3.135632337,5.79,2.12,2.316,0,1,3,TRUE,TRUE,TRUE,18.33252935,7.960784314,6,0.84509804,3.135632337,18.33252935
1972,59,3k,ant,2,0.477121255,3.503609122,4.32,1.57,1.728,114,27,13,TRUE,TRUE,TRUE,18.33443649,5.352941176,2,0.477121255,3.503609122,18.33443649
1818,2550,3k,frost,4,0.698970004,3.281760372,5.209302,1.58,2.0837208,11,6,16,TRUE,TRUE,TRUE,18.33634349,#N/A,4,0.698970004,3.281760372,18.33634349
1772,994,3k,check,5,0.77815125,3.202579126,5.53,1.68,2.212,49,63,59,TRUE,TRUE,TRUE,18.3403165,278.9803922,5,0.77815125,3.202579126,18.3403165
1773,4984,3k,pine,5,0.77815125,3.202579126,5.53,2.14,2.212,70,43,38,TRUE,TRUE,TRUE,18.3403165,6.196078431,5,0.77815125,3.202579126,18.3403165
1824,4443,3k,moose,4,0.698970004,3.281760372,5.22,1.73,2.088,2,16,14,TRUE,TRUE,TRUE,18.34704149,5.529411765,4,0.698970004,3.281760372,18.34704149
1653,3020,3k,guard,8,0.954242509,3.026487867,6.25,2.07,2.5,29,48,31,TRUE,TRUE,TRUE,18.35595147,58.19607843,8,0.954242509,3.026487867,18.35595147
1686,7774,3k,tray,7,0.903089987,3.07764039,6.05,1.81,2.42,3,13,10,TRUE,TRUE,TRUE,18.36056156,8.039215686,7,0.903089987,3.07764039,18.36056156
1611,5302,3k,puff,9,1,2.980730377,6.44,3.18,2.576,33,17,6,TRUE,TRUE,TRUE,18.36292151,4.450980392,9,1,2.980730377,18.36292151
1590,8509,3k,yarn,10,1.041392685,2.939337691,6.61,2.66,2.644,16,11,10,TRUE,TRUE,TRUE,18.36735077,1.588235294,10,1.041392685,2.939337691,18.36735077
1619,5783,3k,sail,9,1,2.980730377,6.47,2.7,2.588,45,35,43,TRUE,TRUE,TRUE,18.39292151,13.74509804,9,1,2.980730377,18.39292151
1627,4242,3k,mark,9,1,2.980730377,6.477485,1.7,2.590994,263,177,138,TRUE,TRUE,TRUE,18.40040651,#N/A,9,1,2.980730377,18.40040651
1902,6405,lcnl,sled,3,0.602059991,3.378670385,4.89,1.88,1.956,17,21,26,TRUE,TRUE,TRUE,18.40468154,2.921568627,3,0.602059991,3.378670385,18.40468154
1560,2025,3k,east,12,1.113943352,2.866787024,6.94,3.56,2.776,38,55,74,TRUE,TRUE,TRUE,18.4071481,#N/A,12,1.113943352,2.866787024,18.4071481
1775,2077,3k,eve,5,0.77815125,3.202579126,5.603611,2.45,2.2414444,16,6,5,TRUE,TRUE,TRUE,18.4139275,#N/A,5,0.77815125,3.202579126,18.4139275
1703,3411,3k,hump,7,0.903089987,3.07764039,6.11,1.64,2.444,0,4,5,TRUE,TRUE,TRUE,18.42056156,4.411764706,7,0.903089987,3.07764039,18.42056156
1676,1396,3k,crack,8,0.954242509,3.026487867,6.33,3.38,2.532,17,42,37,TRUE,TRUE,TRUE,18.43595147,32.84313725,8,0.954242509,3.026487867,18.43595147
1778,8335,3k,wig,5,0.77815125,3.202579126,5.63,2.22,2.252,4,3,3,TRUE,TRUE,TRUE,18.4403165,8.352941176,5,0.77815125,3.202579126,18.4403165
1841,6134,3k,sheet,4,0.698970004,3.281760372,5.33,2.45,2.132,21,36,24,TRUE,TRUE,TRUE,18.45704149,11.60784314,4,0.698970004,3.281760372,18.45704149
1840,3187,3k,heat,4,0.698970004,3.281760372,5.33,2.03,2.132,45,67,136,TRUE,TRUE,TRUE,18.45704149,40.07843137,4,0.698970004,3.281760372,18.45704149
1711,895,3k,cart,7,0.903089987,3.07764039,6.16,2.32,2.464,34,32,24,TRUE,TRUE,TRUE,18.47056156,9.039215686,7,0.903089987,3.07764039,18.47056156
1680,482,3k,board,8,0.954242509,3.026487867,6.37,1.8,2.548,81,80,72,TRUE,TRUE,TRUE,18.47595147,64.15686275,8,0.954242509,3.026487867,18.47595147
1713,6994,3k,steal,7,0.903089987,3.07764039,6.17,2.09,2.468,14,14,16,TRUE,TRUE,TRUE,18.48056156,53.33333333,7,0.903089987,3.07764039,18.48056156
1541,6273,3k,sigh,15,1.204119983,2.776610394,7.39,2.35,2.956,6,15,18,TRUE,TRUE,TRUE,18.49644158,3.392156863,15,1.204119983,2.776610394,18.49644158
1502,7256,3k,swamp,21,1.342422681,2.638307696,7.95,2.31,3.18,13,21,13,TRUE,TRUE,TRUE,18.50323078,8.980392157,21,1.342422681,2.638307696,18.50323078
1799,2866,3k,grade,5,0.77815125,3.202579126,5.72,1.36,2.288,48,41,36,TRUE,TRUE,TRUE,18.5303165,29.2745098,5,0.77815125,3.202579126,18.5303165
1719,6737,3k,speech,7,0.903089987,3.07764039,6.22,1.63,2.488,6,16,20,TRUE,TRUE,TRUE,18.53056156,38.03921569,7,0.903089987,3.07764039,18.53056156
1669,2191,3k,fetch,9,1,2.980730377,6.61,2.55,2.644,0,6,12,TRUE,TRUE,TRUE,18.53292151,10.96078431,9,1,2.980730377,18.53292151
1631,1411,3k,crane,10,1.041392685,2.939337691,6.775881,2.18,2.7103524,3,10,10,TRUE,TRUE,TRUE,18.53323177,#N/A,10,1.041392685,2.939337691,18.53323177
1688,671,3k,brick,8,0.954242509,3.026487867,6.43,2.09,2.572,9,20,19,TRUE,TRUE,TRUE,18.53595147,10.17647059,8,0.954242509,3.026487867,18.53595147
1763,1654,3k,deal,6,0.84509804,3.135632337,6,2.06,2.4,14,35,59,TRUE,TRUE,TRUE,18.54252935,261.372549,6,0.84509804,3.135632337,18.54252935
1767,7418,3k,team,6,0.84509804,3.135632337,6,1.81,2.4,81,114,108,TRUE,TRUE,TRUE,18.54252935,147.6078431,6,0.84509804,3.135632337,18.54252935
1765,6478,3k,slug,6,0.84509804,3.135632337,6,2.76,2.4,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,18.54252935,4.960784314,6,0.84509804,3.135632337,18.54252935
1695,168,3k,bank,8,0.954242509,3.026487867,6.44,2.41,2.576,55,87,66,TRUE,TRUE,TRUE,18.54595147,84.98039216,8,0.954242509,3.026487867,18.54595147
1800,6822,3k,sport,5,0.77815125,3.202579126,5.74,1.82,2.296,4,23,34,TRUE,TRUE,TRUE,18.5503165,19.90196078,5,0.77815125,3.202579126,18.5503165
1801,8139,3k,warn,5,0.77815125,3.202579126,5.74,1.94,2.296,1,9,10,TRUE,TRUE,TRUE,18.5503165,25.35294118,5,0.77815125,3.202579126,18.5503165
2267,6765,3k,spill,1,0.301029996,3.679700381,3.84,1.64,1.536,5,5,4,TRUE,TRUE,TRUE,18.55880152,8.470588235,1,0.301029996,3.679700381,18.55880152
1675,1263,3k,coal,9,1,2.980730377,6.65,2.23,2.66,7,23,39,TRUE,TRUE,TRUE,18.57292151,6.568627451,9,1,2.980730377,18.57292151
1925,997,3k,cheek,3,0.602059991,3.378670385,5.06,2.1,2.024,7,14,14,TRUE,TRUE,TRUE,18.57468154,7.156862745,3,0.602059991,3.378670385,18.57468154
1815,6164,3k,shine,5,0.77815125,3.202579126,5.79,2.12,2.316,53,32,17,TRUE,TRUE,TRUE,18.6003165,20.64705882,5,0.77815125,3.202579126,18.6003165
1812,781,3k,bun,5,0.77815125,3.202579126,5.79,2.74,2.316,1,0,0,TRUE,TRUE,TRUE,18.6003165,2.882352941,5,0.77815125,3.202579126,18.6003165
1650,4237,3k,march,10,1.041392685,2.939337691,6.85048,2.41,2.740192,23,25,25,TRUE,TRUE,TRUE,18.60783077,24.01960784,10,1.041392685,2.939337691,18.60783077
2022,4756,unl,ours,2,0.477121255,3.503609122,4.601853,2.05,1.8407412,8,14,14,TRUE,TRUE,TRUE,18.61628949,35.31372549,2,0.477121255,3.503609122,18.61628949
1588,5645,3k,rob,13,1.146128036,2.834602341,7.28,2.78,2.912,102,10,8,TRUE,TRUE,TRUE,18.61840936,23.29411765,13,1.146128036,2.834602341,18.61840936
1928,3211,3k,hell,3,0.602059991,3.378670385,5.11,1.88,2.044,0,11,16,TRUE,TRUE,TRUE,18.62468154,470.8235294,3,0.602059991,3.378670385,18.62468154
1929,4392,3k,mix,3,0.602059991,3.378670385,5.11,1.71,2.044,24,8,9,TRUE,TRUE,TRUE,18.62468154,16.35294118,3,0.602059991,3.378670385,18.62468154
1861,2594,3k,fuss,4,0.698970004,3.281760372,5.5,1.86,2.2,40,14,9,TRUE,TRUE,TRUE,18.62704149,7.137254902,4,0.698970004,3.281760372,18.62704149
1569,6602,3k,snort,14,1.176091259,2.804639117,7.42,3.64,2.968,0,1,3,TRUE,TRUE,TRUE,18.63855647,1.156862745,14,1.176091259,2.804639117,18.63855647
1736,3277,3k,hiss,7,0.903089987,3.07764039,6.33,2,2.532,11,3,3,TRUE,TRUE,TRUE,18.64056156,0.921568627,7,0.903089987,3.07764039,18.64056156
2026,1051,lcnl,chirp,2,0.477121255,3.503609122,4.63,1.71,1.852,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,18.64443649,0.588235294,2,0.477121255,3.503609122,18.64443649
1825,2951,3k,grin,5,0.77815125,3.202579126,5.84,2.01,2.336,6,19,18,TRUE,TRUE,TRUE,18.6503165,2.705882353,5,0.77815125,3.202579126,18.6503165
1776,110,3k,axe,6,0.84509804,3.135632337,6.11,1.49,2.444,0,3,8,TRUE,TRUE,TRUE,18.65252935,4.882352941,6,0.84509804,3.135632337,18.65252935
1932,5896,3k,scoop,3,0.602059991,3.378670385,5.14,2.22,2.056,0,8,8,TRUE,TRUE,TRUE,18.65468154,5.666666667,3,0.602059991,3.378670385,18.65468154
1745,3698,3k,kill,7,0.903089987,3.07764039,6.35,2.58,2.54,82,84,81,TRUE,TRUE,TRUE,18.66056156,452.5686275,7,0.903089987,3.07764039,18.66056156
1868,3381,3k,howl,4,0.698970004,3.281760372,5.55,1.85,2.22,10,8,10,TRUE,TRUE,TRUE,18.67704149,2.058823529,4,0.698970004,3.281760372,18.67704149
1694,5793,3k,sale,9,1,2.980730377,6.76,1.89,2.704,27,21,9,TRUE,TRUE,TRUE,18.68292151,25.39215686,9,1,2.980730377,18.68292151
2038,2784,3k,glue,2,0.477121255,3.503609122,4.67,1.08,1.868,13,6,9,TRUE,TRUE,TRUE,18.68443649,5.882352941,2,0.477121255,3.503609122,18.68443649
2041,6388,3k,slap,2,0.477121255,3.503609122,4.67,2.3,1.868,5,2,6,TRUE,TRUE,TRUE,18.68443649,12.47058824,2,0.477121255,3.503609122,18.68443649
1716,269,3k,beef,8,0.954242509,3.026487867,6.58,2.43,2.632,0,6,8,TRUE,TRUE,TRUE,18.68595147,19.70588235,8,0.954242509,3.026487867,18.68595147
1678,6018,3k,seek,10,1.041392685,2.939337691,6.94,2.31,2.776,5,3,9,TRUE,TRUE,TRUE,18.69735077,18.31372549,10,1.041392685,2.939337691,18.69735077
1755,1564,3k,curl,7,0.903089987,3.07764039,6.39,2.7,2.556,4,6,6,TRUE,TRUE,TRUE,18.70056156,2.352941176,7,0.903089987,3.07764039,18.70056156
1781,7650,3k,tire,6,0.84509804,3.135632337,6.16,1.64,2.464,15,16,11,TRUE,TRUE,TRUE,18.70252935,12.37254902,6,0.84509804,3.135632337,18.70252935
1761,5221,3k,press,7,0.903089987,3.07764039,6.4,2.89,2.56,5,10,14,TRUE,TRUE,TRUE,18.71056156,60.19607843,7,0.903089987,3.07764039,18.71056156
1789,6674,3k,soul,6,0.84509804,3.135632337,6.17,2.38,2.468,2,10,20,TRUE,TRUE,TRUE,18.71252935,76.96078431,6,0.84509804,3.135632337,18.71252935
1702,8375,3k,wise,9,1,2.980730377,6.79,2.55,2.716,106,47,40,TRUE,TRUE,TRUE,18.71292151,28.47058824,9,1,2.980730377,18.71292151
2044,1150,3k,claw,2,0.477121255,3.503609122,4.7,2.2,1.88,6,4,2,TRUE,TRUE,TRUE,18.71443649,4.37254902,2,0.477121255,3.503609122,18.71443649
2047,4769,lcnl,ox,2,0.477121255,3.503609122,4.72,1.96,1.888,27,16,13,TRUE,TRUE,TRUE,18.73443649,7.784313725,2,0.477121255,3.503609122,18.73443649
1729,1623,3k,dare,8,0.954242509,3.026487867,6.63,2.22,2.652,12,19,26,TRUE,TRUE,TRUE,18.73595147,55.41176471,8,0.954242509,3.026487867,18.73595147
1667,1504,3k,crowd,11,1.079181246,2.90154913,7.14,2.75,2.856,24,78,82,TRUE,TRUE,TRUE,18.74619652,37.37254902,11,1.079181246,2.90154913,18.74619652
1843,607,3k,brake,5,0.77815125,3.202579126,5.95,2.22,2.38,3,6,4,TRUE,TRUE,TRUE,18.7603165,5.980392157,5,0.77815125,3.202579126,18.7603165
1951,5415,3k,quit,3,0.602059991,3.378670385,5.26,2.18,2.104,22,38,26,TRUE,TRUE,TRUE,18.77468154,90.09803922,3,0.602059991,3.378670385,18.77468154
1804,550,lcnl,bored,6,0.84509804,3.135632337,6.25,1.68,2.5,6,14,18,TRUE,TRUE,TRUE,18.79252935,20.17647059,6,0.84509804,3.135632337,18.79252935
2067,4258,3k,mask,2,0.477121255,3.503609122,4.8,2.46,1.92,28,17,16,TRUE,TRUE,TRUE,18.81443649,19.80392157,2,0.477121255,3.503609122,18.81443649
1747,5624,3k,rise,8,0.954242509,3.026487867,6.72,2.85,2.688,2,24,37,TRUE,TRUE,TRUE,18.82595147,27.43137255,8,0.954242509,3.026487867,18.82595147
2318,649,3k,breathe,1,0.301029996,3.679700381,4.11,1.88,1.644,30,37,39,TRUE,TRUE,TRUE,18.82880152,48.50980392,1,0.301029996,3.679700381,18.82880152
1817,6799,3k,spoil,6,0.84509804,3.135632337,6.3,1.72,2.52,5,11,13,TRUE,TRUE,TRUE,18.84252935,11.62745098,6,0.84509804,3.135632337,18.84252935
1724,6201,3k,shore,9,1,2.980730377,6.925079,2.04,2.7700316,53,59,67,TRUE,TRUE,TRUE,18.84800051,#N/A,9,1,2.980730377,18.84800051
1823,3535,3k,jeep,6,0.84509804,3.135632337,6.32,3,2.528,6,7,5,TRUE,TRUE,TRUE,18.86252935,10.2745098,6,0.84509804,3.135632337,18.86252935
1684,7566,3k,throne,11,1.079181246,2.90154913,7.28,2.32,2.912,3,4,8,TRUE,TRUE,TRUE,18.88619652,8.647058824,11,1.079181246,2.90154913,18.88619652
1771,5585,lcnl,rid,8,0.954242509,3.026487867,6.79,2.3,2.716,37,35,30,TRUE,TRUE,TRUE,18.89595147,59.84313725,8,0.954242509,3.026487867,18.89595147
1690,7826,3k,trot,11,1.079181246,2.90154913,7.3,2.23,2.92,3,4,4,TRUE,TRUE,TRUE,18.90619652,1.803921569,11,1.079181246,2.90154913,18.90619652
1910,865,3k,camp,4,0.698970004,3.281760372,5.78,1.73,2.312,62,80,88,TRUE,TRUE,TRUE,18.90704149,51.21568627,4,0.698970004,3.281760372,18.90704149
1909,182,3k,bare,4,0.698970004,3.281760372,5.78,2.86,2.312,13,26,37,TRUE,TRUE,TRUE,18.90704149,8.333333333,4,0.698970004,3.281760372,18.90704149
1919,7066,lcnl,stomp,4,0.698970004,3.281760372,5.79,1.72,2.316,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,18.91704149,2.666666667,4,0.698970004,3.281760372,18.91704149
1916,4425,lcnl,month,4,0.698970004,3.281760372,5.79,1.51,2.316,18,50,55,TRUE,TRUE,TRUE,18.91704149,95.17647059,4,0.698970004,3.281760372,18.91704149
1865,1065,3k,chomp,5,0.77815125,3.202579126,6.11,2.21,2.444,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,18.9203165,0.254901961,5,0.77815125,3.202579126,18.9203165
1735,3139,3k,hatch,9,1,2.980730377,7,3.03,2.8,18,13,14,TRUE,TRUE,TRUE,18.92292151,12.82352941,9,1,2.980730377,18.92292151
2333,295,3k,bench,1,0.301029996,3.679700381,4.21,1.81,1.684,55,30,29,TRUE,TRUE,TRUE,18.92880152,9.666666667,1,0.301029996,3.679700381,18.92880152
2086,6413,3k,sleeve,2,0.477121255,3.503609122,4.94,2.13,1.976,3,11,10,TRUE,TRUE,TRUE,18.95443649,5.607843137,2,0.477121255,3.503609122,18.95443649
1922,5905,3k,score,4,0.698970004,3.281760372,5.83,1.54,2.332,10,7,12,TRUE,TRUE,TRUE,18.95704149,30.43137255,4,0.698970004,3.281760372,18.95704149
1842,6745,3k,spend,6,0.84509804,3.135632337,6.44,2.5,2.576,28,50,61,TRUE,TRUE,TRUE,18.98252935,93.2745098,6,0.84509804,3.135632337,18.98252935
1975,4310,3k,melt,3,0.602059991,3.378670385,5.47,2.09,2.188,16,13,10,TRUE,TRUE,TRUE,18.98468154,7.31372549,3,0.602059991,3.378670385,18.98468154
1808,2881,3k,grand,7,0.903089987,3.07764039,6.68,2.31,2.672,17,15,25,TRUE,TRUE,TRUE,18.99056156,63.01960784,7,0.903089987,3.07764039,18.99056156
1664,960,3k,chance,14,1.176091259,2.804639117,7.78,2.1,3.112,51,90,100,TRUE,TRUE,TRUE,18.99855647,241.2352941,14,1.176091259,2.804639117,18.99855647
